DateTime,Average USD,Active market wallets,Number of sales,Sales USD,Primary Sales,Secondary sales,Primary sales USD,Secondary sales USD,Unique buyers,Unique sellers
2019-12-31 00:00:00,9.6,1321,5643,54166.52,4342,1301,27081.12,27085.4,646,861
2020-01-01 00:00:00,8.23,1339,7474,61519.19,5972,1502,37167.44,24351.75,691,851
2020-01-02 00:00:00,7.79,1640,8790,68467.57,7028,1762,39222.56,29245.01,802,1095
2020-01-03 00:00:00,10.74,1744,8286,88952.55,6779,1507,53325.56,35626.99,845,1138
2020-01-04 00:00:00,11.59,1829,12052,139737.55,9978,2074,83796.66,55940.88,807,1283
2020-01-05 00:00:00,7.8,1770,9628,75107.66,7943,1685,44612.99,30494.67,844,1153
2020-01-06 00:00:00,18.39,1446,5980,109951.31,4715,1265,49137.2,60814.11,774,869
2020-01-07 00:00:00,12.89,1520,8082,104198.86,6094,1988,63795.59,40403.27,841,917
2020-01-08 00:00:00,14.18,1411,5838,82766.35,4350,1488,43601.08,39165.26,742,888
2020-01-09 00:00:00,7.74,1461,7171,55510.6,5833,1338,23684.1,31826.5,746,930
2020-01-10 00:00:00,10.66,1385,6027,64245.52,4679,1348,33457.05,30788.48,726,870
2020-01-11 00:00:00,10.77,1541,7221,77771.33,5691,1530,40193.83,37577.49,741,998
2020-01-12 00:00:00,6.82,1470,8657,59081.49,7333,1324,30981.7,28099.79,719,939
2020-01-13 00:00:00,9.71,1544,7598,73810.13,6184,1414,38487.01,35323.12,726,1023
2020-01-14 00:00:00,9.24,1467,8864,81886.46,7553,1311,50010.28,31876.19,767,891
2020-01-15 00:00:00,9.18,1475,6792,62337.48,5630,1162,31145.26,31192.22,779,892
2020-01-16 00:00:00,13.6,1282,4513,61364.53,3660,853,24029.95,37334.58,690,768
2020-01-17 00:00:00,15.75,1358,4909,77296.61,3749,1160,29776.01,47520.6,758,823
2020-01-18 00:00:00,10.81,1469,7538,81470.09,6306,1232,32175.45,49294.64,753,910
2020-01-19 00:00:00,6.72,1514,8403,56443.72,7230,1173,20896.09,35547.63,799,958
2020-01-20 00:00:00,5.26,1505,12856,67632.75,11671,1185,29923.2,37709.55,818,929
2020-01-21 00:00:00,10.66,1497,9015,96070.73,7922,1093,59198.65,36872.08,863,887
2020-01-22 00:00:00,11.58,1541,7963,92231.44,6680,1283,52717.36,39514.08,839,976
2020-01-23 00:00:00,18.45,1682,9353,172586.04,8255,1098,133637.92,38948.12,890,1081
2020-01-24 00:00:00,4.77,1693,16552,78911.56,15073,1479,38101.39,40810.17,797,1143
2020-01-25 00:00:00,5.31,1543,10738,57023.43,9491,1247,34977.28,22046.15,771,1012
2020-01-26 00:00:00,6.07,1526,11957,72583.32,10713,1244,41656.21,30927.11,754,993
2020-01-27 00:00:00,7.06,1499,9331,65921.95,8243,1088,24813.93,41108.02,700,1009
2020-01-28 00:00:00,11.21,1550,7730,86640,6380,1350,53700.38,32939.62,804,971
2020-01-29 00:00:00,12.92,1529,5997,77464.83,4863,1134,40659.22,36805.62,760,998
2020-01-30 00:00:00,10.61,1353,4884,51814.44,4036,848,23676.23,28138.21,711,821
