DateTime,Average USD,Active market wallets,Number of sales,Sales USD,Primary Sales,Secondary sales,Primary sales USD,Secondary sales USD,Unique buyers,Unique sellers,ΔAverage USD,ΔActive market wallets,ΔNumber of sales,ΔSales USD,ΔPrimary Sales,ΔSecondary sales,ΔPrimary sales USD,ΔSecondary sales USD,ΔUnique buyers,ΔUnique sellers
2020-12-06 00:00:00,103.71,2053,3740,387857.74,2531,1209,252274.28,135583.46,1324,957,-17.12,-274,-931,-144627.57,-748,-183,-96033.71,-48593.85,-201,-117
2020-12-07 00:00:00,86.59,1779,2809,243230.17,1783,1026,156240.57,86989.61,1123,840,37.85,59,-335,64643.87,-244,-91,-1111.91,65755.77,39,24
2020-12-08 00:00:00,124.44,1838,2474,307874.04,1539,935,155128.66,152745.38,1162,864,-38.31,-152,-254,-116657.82,-81,-173,-25064.36,-91593.47,-91,-82
2020-12-09 00:00:00,86.13,1686,2220,191216.22,1458,762,130064.3,61151.91,1071,782,-4.69,192,534,33071.85,439,95,39091.77,-6019.91,94,122
2020-12-10 00:00:00,81.44,1878,2754,224288.07,1897,857,169156.07,55132,1165,904,3.18,725,5497,473901.15,5265,232,440137.43,33763.72,764,-14
2020-12-11 00:00:00,84.62,2603,8251,698189.22,7162,1089,609293.5,88895.72,1929,890,-8.56,-353,-4339,-400623.21,-4561,222,-427952.18,27328.98,-540,190
2020-12-12 00:00:00,76.06,2250,3912,297566.01,2601,1311,181341.32,116224.7,1389,1080,52.38,-91,-737,110226.29,-593,-144,66401.94,43824.35,-58,-4
2020-12-13 00:00:00,128.44,2159,3175,407792.3,2008,1167,247743.26,160049.05,1331,1076,-28.74,-405,-608,-151854.35,-293,-315,-106917.73,-44936.63,-256,-244
2020-12-14 00:00:00,99.7,1754,2567,255937.95,1715,852,140825.53,115112.42,1075,832,-13.43,-102,-406,-69507.68,-426,20,-43246.78,-26260.9,-84,-42
2020-12-15 00:00:00,86.27,1652,2161,186430.27,1289,872,97578.75,88851.52,991,790,35.82,-65,-265,45048.36,-61,-204,66226.17,-21177.81,-7,-71
2020-12-16 00:00:00,122.09,1587,1896,231478.63,1228,668,163804.92,67673.71,984,719,78.51,-532,-641,20275.63,-438,-203,-4427.2,24702.83,-355,-210
2020-12-17 00:00:00,200.6,1055,1255,251754.26,790,465,159377.72,92376.54,629,509,-81.48,802,1211,41983.71,889,322,33942.52,8041.19,545,354
2020-12-18 00:00:00,119.12,1857,2466,293737.97,1679,787,193320.24,100417.73,1174,863,-1.78,-64,369,38921.03,400,-31,34036.28,4884.74,13,-23
2020-12-19 00:00:00,117.34,1793,2835,332659,2079,756,227356.52,105302.47,1187,840,52.49,352,364,210630.53,77,287,203311.35,7319.19,267,111
2020-12-20 00:00:00,169.83,2145,3199,543289.53,2156,1043,430667.87,112621.66,1454,951,-7.65,-492,-981,-183583.89,-581,-400,-271115.86,87531.97,-458,-171
2020-12-21 00:00:00,162.18,1653,2218,359705.64,1575,643,159552.01,200153.63,996,780,25.82,242,647,178919.47,236,411,65665.21,113254.26,155,156
2020-12-22 00:00:00,188,1895,2865,538625.11,1811,1054,225217.22,313407.89,1151,936,-37.02,-217,-780,-223827.64,-364,-416,-56067.14,-167760.5,-38,-240
2020-12-23 00:00:00,150.98,1678,2085,314797.47,1447,638,169150.08,145647.39,1113,696,2.9,29,395,66814.51,195,200,34852.84,31961.67,-100,153
2020-12-24 00:00:00,153.88,1707,2480,381611.98,1642,838,204002.92,177609.06,1013,849,45.46,-243,-527,7697.01,-464,-63,-71921.84,79618.85,-148,-98
2020-12-25 00:00:00,199.34,1464,1953,389308.99,1178,775,132081.08,257227.91,865,751,-24.49,117,346,12672.63,405,-59,100430.64,-87758.01,39,37
2020-12-26 00:00:00,174.85,1581,2299,401981.62,1583,716,232511.72,169469.9,904,788,-1.66,-108,-45,-11605,-68,23,-71624.69,60019.69,-47,-17
2020-12-27 00:00:00,173.19,1473,2254,390376.62,1515,739,160887.03,229489.59,857,771,-40.64,-128,-545,-163852.17,-488,-57,-38283.97,-125568.19,-68,-108
2020-12-28 00:00:00,132.55,1345,1709,226524.45,1027,682,122603.06,103921.4,789,663,0.32,106,178,24206.16,104,74,9805.91,14400.24,72,62
2020-12-29 00:00:00,132.87,1451,1887,250730.61,1131,756,132408.97,118321.64,861,725,88.73,-162,-276,106269.38,-179,-97,-8522.08,114791.46,-69,-110
2020-12-30 00:00:00,221.6,1289,1611,356999.99,952,659,123886.89,233113.1,792,615,-71.11,55,101,-99364.98,207,-106,43112.45,-142477.44,63,-23
2020-12-31 00:00:00,150.49,1344,1712,257635.01,1159,553,166999.34,90635.66,855,592,-23.08,629,1875,199378.31,1655,220,133793.51,65584.81,535,195
2021-01-01 00:00:00,127.41,1973,3587,457013.32,2814,773,300792.85,156220.47,1390,787,-1.65,-446,-1395,-181356.46,-1350,-45,-160431.11,-20925.35,-448,-54
2021-01-02 00:00:00,125.76,1527,2192,275656.86,1464,728,140361.74,135295.12,942,733,144.15,-431,-979,51744.02,-742,-237,11735.63,40008.39,-315,-188
2021-01-03 00:00:00,269.91,1096,1213,327400.88,722,491,152097.37,175303.51,627,545,-13.06,-29,200,35522.74,131,69,24368.74,11154,57,-33
2021-01-04 00:00:00,256.85,1067,1413,362923.62,853,560,176466.11,186457.51,684,512,161.14,84,70,256956.17,-4,74,10504,246452.17,0,65
2021-01-05 00:00:00,417.99,1151,1483,619879.79,849,634,186970.11,432909.68,684,577,185.01,-2,141,359396.96,161,-20,124581.25,234815.71,19,-28
2021-01-06 00:00:00,603,1149,1624,979276.75,1010,614,311551.36,667725.39,703,549,-236.25,-19,-305,-495539.52,-267,-38,-130299.06,-365240.46,-6,5
2021-01-07 00:00:00,366.75,1130,1319,483737.23,743,576,181252.3,302484.93,697,554,-88.79,233,822,111373.52,549,273,98717.16,12656.37,201,93
2021-01-08 00:00:00,277.96,1363,2141,595110.75,1292,849,279969.46,315141.3,898,647,3.48,85,-188,-45460.64,-73,-115,-7870.53,-37590.13,-19,65
2021-01-09 00:00:00,281.44,1448,1953,549650.11,1219,734,272098.93,277551.17,879,712,181.8,-100,-124,297612.08,-159,35,92645.52,204966.57,-4,-110
2021-01-10 00:00:00,463.24,1348,1829,847262.19,1060,769,364744.45,482517.74,875,602,-239.39,-311,-527,-555812.25,-358,-169,-226898.4,-328913.85,-220,-115
2021-01-11 00:00:00,223.85,1037,1302,291449.94,702,600,137846.05,153603.89,655,487,-39.49,354,387,19927.08,288,99,-3132,23059.07,196,193
2021-01-12 00:00:00,184.36,1391,1689,311377.02,990,699,134714.05,176662.96,851,680,46.4,236,788,260208.52,659,129,187581.56,72626.97,190,93
2021-01-13 00:00:00,230.76,1627,2477,571585.54,1649,828,322295.61,249289.93,1041,773,-61.54,12,299,-101818.49,446,-147,2579.77,-104398.26,103,-151
2021-01-14 00:00:00,169.22,1639,2776,469767.05,2095,681,324875.38,144891.67,1144,622,11.93,-181,-306,-22318.26,-339,33,-19259.42,-3058.83,-205,45
2021-01-15 00:00:00,181.15,1458,2470,447448.79,1756,714,305615.96,141832.84,939,667,18.46,15,957,236617.67,1084,-127,82835.26,153782.4,68,-74
2021-01-16 00:00:00,199.61,1473,3427,684066.46,2840,587,388451.22,295615.24,1007,593,75.1,6,-1410,-129982.36,-1596,186,-113233.38,-16748.98,-63,64
2021-01-17 00:00:00,274.71,1479,2017,554084.1,1244,773,275217.84,278866.26,944,657,89.59,79,9,183988.86,-159,168,-44377.55,228366.41,27,63
2021-01-18 00:00:00,364.3,1558,2026,738072.96,1085,941,230840.29,507232.67,971,720,-39.2,-197,-399,-209128.23,-193,-206,8397.39,-217525.62,-127,-98
2021-01-19 00:00:00,325.1,1361,1627,528944.73,892,735,239237.68,289707.05,844,622,-43.63,249,595,96484.17,359,236,16084.88,80399.3,186,168
2021-01-20 00:00:00,281.47,1610,2222,625428.9,1251,971,255322.56,370106.35,1030,790,-17.66,-104,14,-35545.14,143,-129,30108.25,-65653.4,-24,-106
2021-01-21 00:00:00,263.81,1506,2236,589883.76,1394,842,285430.81,304452.95,1006,684,12.58,19,64,45802.44,-292,356,58130.08,-12327.64,5,21
2021-01-22 00:00:00,276.39,1525,2300,635686.2,1102,1198,343560.89,292125.31,1011,705,404.87,112,-101,862410.47,196,-297,-74102.73,936513.2,39,27
2021-01-23 00:00:00,681.26,1637,2199,1498096.67,1298,901,269458.16,1228638.51,1050,732,-208.42,256,184,-371315.86,-14,198,131767.4,-503083.26,68,209
2021-01-24 00:00:00,472.84,1893,2383,1126780.81,1284,1099,401225.56,725555.25,1118,941,-74.58,-371,-547,-395574.64,-253,-294,-139387.56,-256187.08,-217,-198
2021-01-25 00:00:00,398.26,1522,1836,731206.17,1031,805,261838,469368.17,901,743,-128.13,400,1213,92423.97,804,409,74691.91,17732.06,340,121
2021-01-26 00:00:00,270.13,1922,3049,823630.14,1835,1214,336529.91,487100.23,1241,864,236.61,-177,-784,324131.81,-572,-212,166103.95,158027.86,-138,-48
2021-01-27 00:00:00,506.74,1745,2265,1147761.95,1263,1002,502633.86,645128.09,1103,816,-25.45,-406,-646,-368554.42,-301,-345,-62130.23,-306424.2,-269,-236
2021-01-28 00:00:00,481.29,1339,1619,779207.53,962,657,440503.63,338703.89,834,580,-63.78,237,1339,455780.88,1003,336,440673.17,15107.72,243,54
2021-01-29 00:00:00,417.51,1576,2958,1234988.41,1965,993,881176.8,353811.61,1077,634,78.57,901,3336,1887328.43,3251,85,1592468.61,294859.81,778,127
2021-01-30 00:00:00,496.08,2477,6294,3122316.84,5216,1078,2473645.41,648671.42,1855,761,316.55,610,2021,3634737.57,1875,146,2814615.96,820121.63,625,49
2021-01-31 00:00:00,812.63,3087,8315,6757054.41,7091,1224,5288261.37,1468793.05,2480,810,599.87,-273,-2714,1154360.49,-2926,212,607163.51,547196.97,-304,32
2021-02-01 00:00:00,1412.5,2814,5601,7911414.9,4165,1436,5895424.88,2015990.02,2176,842,435.82,-493,-1891,-1054144.76,-2703,812,-4608119.76,3553975,-658,265
2021-02-02 00:00:00,1848.32,2321,3710,6857270.14,1462,2248,1287305.12,5569965.02,1518,1107,-416.23,-606,-1353,-3481844.66,-646,-707,-851913.32,-2629931.34,-551,-197
2021-02-03 00:00:00,1432.09,1715,2357,3375425.48,816,1541,435391.8,2940033.68,967,910,488.79,-134,-435,316499.34,88,-523,66831.51,249667.84,-9,-168
2021-02-04 00:00:00,1920.88,1581,1922,3691924.82,904,1018,502223.31,3189701.52,958,742,-546.52,-266,-385,-1579540.52,-281,-104,-37535.04,-1542005.49,-215,-49
2021-02-05 00:00:00,1374.36,1315,1537,2112384.3,623,914,464688.27,1647696.03,743,693,-353.7,627,1419,904678.2,1205,214,328911.2,575767,552,119
2021-02-06 00:00:00,1020.66,1942,2956,3017062.5,1828,1128,793599.47,2223463.03,1295,812,-10.59,-261,-485,-521188.57,-365,-120,17409,-538597.57,-253,-57
2021-02-07 00:00:00,1010.07,1681,2471,2495873.93,1463,1008,811008.47,1684865.46,1042,755,1259.76,-253,-709,1503571.51,-557,-152,1358806,144765.5,-180,-100
2021-02-08 00:00:00,2269.83,1428,1762,3999445.44,906,856,2169814.47,1829630.96,862,655,-380.85,11,-275,-1190534.29,-388,113,-1565930.17,375395.88,-146,150
2021-02-09 00:00:00,1888.98,1439,1487,2808911.15,518,969,603884.3,2205026.84,716,805,-183.34,-358,-431,-1007754.7,-68,-363,-104870.64,-902884.05,-139,-256
2021-02-10 00:00:00,1705.64,1081,1056,1801156.45,450,606,499013.66,1302142.79,577,549,-661.3,1320,2537,1951170.72,1485,1052,816427.8,1134742.91,935,547
2021-02-11 00:00:00,1044.34,2401,3593,3752327.17,1935,1658,1315441.46,2436885.7,1512,1096,-351.03,-355,-596,-1674488.71,-54,-542,-804116.61,-870372.09,-177,-190
2021-02-12 00:00:00,693.31,2046,2997,2077838.46,1881,1116,511324.85,1566513.61,1335,906,750.71,94,218,2564692.15,-61,279,801131.39,1763560.76,50,49
2021-02-13 00:00:00,1444.02,2140,3215,4642530.61,1820,1395,1312456.24,3330074.37,1385,955,659.07,458,379,2915971.9,9,370,558676.66,2357295.24,172,306
2021-02-14 00:00:00,2103.09,2598,3594,7558502.51,1829,1765,1871132.9,5687369.61,1557,1261,-316.41,-8,-71,-1264018.21,-274,203,-654308.51,-609709.69,-78,70
2021-02-15 00:00:00,1786.68,2590,3523,6294484.3,1555,1968,1216824.39,5077659.92,1479,1331,93.53,769,1215,2613952.43,1014,201,1412962.56,1200989.86,584,327
2021-02-16 00:00:00,1880.21,3359,4738,8908436.73,2569,2169,2629786.95,6278649.78,2063,1658,578.66,-255,-641,1165550.8,-472,-169,-554835.81,1720386.6,-321,-44
2021-02-17 00:00:00,2458.87,3104,4097,10073987.53,2097,2000,2074951.14,7999036.38,1742,1614,492.32,-314,-563,355529.45,-301,-262,741294.08,-385764.62,-158,-164
2021-02-18 00:00:00,2951.19,2790,3534,10429516.98,1796,1738,2816245.22,7613271.76,1584,1450,501.32,-206,236,2586429.36,514,-278,1007674,1578755.36,-47,-171
2021-02-19 00:00:00,3452.51,2584,3770,13015946.34,2310,1460,3823919.22,9192027.12,1537,1279,-899.15,-74,-470,-4589867.44,-635,165,-1317635.08,-3272232.37,-147,22
2021-02-20 00:00:00,2553.36,2510,3300,8426078.9,1675,1625,2506284.14,5919794.75,1390,1301,290.78,1270,2696,8627398.33,2042,654,1427370,7200028.34,913,560
2021-02-21 00:00:00,2844.14,3780,5996,17053477.23,3717,2279,3933654.14,13119823.09,2303,1861,1486.08,-779,-2290,-1005675.85,-2047,-243,41253.25,-1046929.1,-551,-352
2021-02-22 00:00:00,4330.22,3001,3706,16047801.38,1670,2036,3974907.39,12072893.99,1752,1509,-1724.66,-1089,-1217,-9562572.08,-367,-850,-2640422.93,-6922149.16,-698,-544
2021-02-23 00:00:00,2605.56,1912,2489,6485229.3,1303,1186,1334484.46,5150744.83,1054,965,-1115.54,1739,2822,1428272.07,769,2053,1579885.22,-151613.14,1108,867
2021-02-24 00:00:00,1490.02,3651,5311,7913501.37,2072,3239,2914369.68,4999131.69,2162,1832,-451.79,533,247,-2143008.6,933,-686,-514945.73,-1628062.87,372,149
2021-02-25 00:00:00,1038.23,4184,5558,5770492.77,3005,2553,2399423.95,3371068.82,2534,1981,-277.27,817,2854,630707.04,-567,3421,-182794.83,813501.87,194,855
2021-02-26 00:00:00,760.96,5001,8412,6401199.81,2438,5974,2216629.12,4184570.69,2728,2836,0.96,1130,3251,2485106.74,2268,983,1303334.7,1181772.04,1231,325
2021-02-27 00:00:00,761.92,6131,11663,8886306.55,4706,6957,3519963.82,5366342.73,3959,3161,333.37,-1295,-5140,-1741751.48,-1445,-3695,-855914.82,-885836.67,-877,-818
2021-02-28 00:00:00,1095.29,4836,6523,7144555.07,3261,3262,2664049,4480506.06,3082,2343,-350.39,388,7112,3012111.46,7436,-324,3599982.06,-587870.58,461,-167
2021-03-01 00:00:00,744.9,5224,13635,10156666.53,10697,2938,6264031.06,3892635.48,3543,2176,443.63,646,-4044,1242514.02,-5370,1326,-1988635.45,3231149.45,283,595
2021-03-02 00:00:00,1188.53,5870,9591,11399180.55,5327,4264,4275395.61,7123784.93,3826,2771,226.83,-782,-2887,-1910625.73,-2488,-399,-1409028.7,-501597.02,-688,-333
2021-03-03 00:00:00,1415.36,5088,6704,9488554.82,2839,3865,2866366.91,6622187.91,3138,2438,-298.47,97,-115,-2129364.43,307,-422,483672.25,-2613036.68,33,60
2021-03-04 00:00:00,1116.89,5185,6589,7359190.39,3146,3443,3350039.16,4009151.23,3171,2498,-72.22,336,1465,1054566.01,1374,91,-299317.91,1353883.92,478,-39
2021-03-05 00:00:00,1044.67,5521,8054,8413756.4,4520,3534,3050721.25,5363035.15,3649,2459,-205.2,-89,-631,-2182361.57,-260,-371,-489968.56,-1692393.01,-252,60
2021-03-06 00:00:00,839.47,5432,7423,6231394.83,4260,3163,2560752.69,3670642.14,3397,2519,-145.37,-355,2538,682510.58,3150,-612,948165.2,-265654.61,8,-384
2021-03-07 00:00:00,694.1,5077,9961,6913905.41,7410,2551,3508917.89,3404987.53,3405,2135,355.81,357,145,3696453.75,-1105,1250,1762620.22,1933833.51,274,231
2021-03-08 00:00:00,1049.91,5434,10106,10610359.16,6305,3801,5271538.11,5338821.04,3679,2366,253.48,-143,-1694,353775.11,-1185,-509,589346.02,-235570.91,-335,58
2021-03-09 00:00:00,1303.39,5291,8412,10964134.27,5120,3292,5860884.13,5103250.13,3344,2424,-514.5,667,3574,-1508471.65,3504,70,-1224093.14,-284378.5,780,-49
2021-03-10 00:00:00,788.89,5958,11986,9455662.62,8624,3362,4636790.99,4818871.63,4124,2375,2974.14,-515,-4120,20144359.67,-3920,-200,-531255.7,20675615.37,-682,92
2021-03-11 00:00:00,3763.03,5443,7866,29600022.29,4704,3162,4105535.29,25494487,3442,2467,-1468.94,-88,-578,-12880703.65,-360,-218,507345.42,-13388049.07,-110,-8
2021-03-12 00:00:00,2294.09,5355,7288,16719318.64,4344,2944,4612880.71,12106437.93,3332,2459,-882.06,1482,3834,-1014669.95,3601,233,3072000.28,-4086670.23,1223,418
2021-03-13 00:00:00,1412.03,6837,11122,15704648.69,7945,3177,7684880.99,8019767.7,4555,2877,235.38,68,-1874,-469355.77,-2835,961,-1884161.85,1414806.08,-323,399
2021-03-14 00:00:00,1647.41,6905,9248,15235292.92,5110,4138,5800719.14,9434573.78,4232,3276,-217.85,-817,-1920,-4759447.93,-1155,-765,-2129312.5,-2630135.43,-616,-355
2021-03-15 00:00:00,1429.56,6088,7328,10475844.99,3955,3373,3671406.64,6804438.35,3616,2921,-294.34,289,1846,-61312.74,1847,-1,-120929.86,59617.12,572,-173
2021-03-16 00:00:00,1135.22,6377,9174,10414532.25,5802,3372,3550476.78,6864055.47,4188,2748,117.77,514,400,1581598.47,651,-251,1318559.61,263038.85,625,-75
2021-03-17 00:00:00,1252.99,6891,9574,11996130.72,6453,3121,4869036.39,7127094.32,4813,2673,-216.94,-434,426,-1635617.99,34,392,-1036105.4,-599512.58,-700,222
2021-03-18 00:00:00,1036.05,6457,10000,10360512.73,6487,3513,3832930.99,6527581.74,4113,2895,-249.57,-191,123,-2398930.64,546,-423,-214813.75,-2184116.89,-28,-253
2021-03-19 00:00:00,786.48,6266,10123,7961582.09,7033,3090,3618117.24,4343464.85,4085,2642,303.11,308,-956,2026702.07,-1082,126,1245165.9,781536.17,531,-121
2021-03-20 00:00:00,1089.59,6574,9167,9988284.16,5951,3216,4863283.14,5125001.02,4616,2521,-109.84,436,4276,3182453.35,3829,447,1073694.32,2108759.03,299,174
2021-03-21 00:00:00,979.75,7010,13443,13170737.51,9780,3663,5936977.46,7233760.05,4915,2695,95.01,-1636,-6001,-5172355.24,-5824,-177,-3631277.29,-1541077.96,-1495,-278
2021-03-22 00:00:00,1074.76,5374,7442,7998382.27,3956,3486,2305700.17,5692682.09,3420,2417,-104.85,-198,-204,-978188.15,504,-708,-343147.47,-635040.67,12,-256
2021-03-23 00:00:00,969.91,5176,7238,7020194.12,4460,2778,1962552.7,5057641.42,3432,2161,376.3,-902,-1911,151048.01,-1513,-398,-116955.79,268003.79,-792,-261
2021-03-24 00:00:00,1346.21,4274,5327,7171242.13,2947,2380,1845596.91,5325645.21,2640,1900,-291.2,53,-179,-1740071.65,15,-194,867869.83,-2607941.47,26,35
2021-03-25 00:00:00,1055.01,4327,5148,5431170.48,2962,2186,2713466.74,2717703.74,2666,1935,-236.44,321,3235,1430906.31,2902,333,1059532.9,371373.41,323,69
2021-03-26 00:00:00,818.57,4648,8383,6862076.79,5864,2519,3772999.64,3089077.15,2989,2004,105.64,199,-1240,-260430.39,-1089,-151,-719392.25,458961.87,93,100
2021-03-27 00:00:00,924.21,4847,7143,6601646.4,4775,2368,3053607.39,3548039.02,3082,2104,152.23,82,-300,764462.54,-328,28,-337623.92,1102086.45,117,15
2021-03-28 00:00:00,1076.44,4929,6843,7366108.94,4447,2396,2715983.47,4650125.47,3199,2119,54.37,-179,-502,-195649.83,-774,272,287281.23,-482931.06,-196,-15
2021-03-29 00:00:00,1130.81,4750,6341,7170459.11,3673,2668,3003264.7,4167194.41,3003,2104,490.05,-441,-1148,1246650.18,-559,-589,745506.96,501143.22,-305,-189
2021-03-30 00:00:00,1620.86,4309,5193,8417109.29,3114,2079,3748771.66,4668337.63,2698,1915,-240.59,-455,-645,-2139625.01,-286,-359,-1341818.23,-797806.78,-249,-262
2021-03-31 00:00:00,1380.27,3854,4548,6277484.28,2828,1720,2406953.43,3870530.85,2449,1653,253.69,77,57,1246909.93,20,37,1494264.08,-247354.15,-156,242
2021-04-01 00:00:00,1633.96,3931,4605,7524394.21,2848,1757,3901217.51,3623176.7,2293,1895,-227.89,-739,-651,-1964779.27,196,-847,-730056.02,-1234723.25,-267,-609
2021-04-02 00:00:00,1406.07,3192,3954,5559614.94,3044,910,3171161.49,2388453.45,2026,1286,-345.93,1156,1685,418540.42,856,829,303941.4,114599.02,605,656
2021-04-03 00:00:00,1060.14,4348,5639,5978155.36,3900,1739,3475102.89,2503052.47,2631,1942,-371.32,529,846,-1511145.94,66,780,-1356447.11,-154698.83,423,347
2021-04-04 00:00:00,688.82,4877,6485,4467009.42,3966,2519,2118655.78,2348353.64,3054,2289,465.55,-517,-928,1947845.2,-272,-656,495464.75,1452380.44,-179,-487
2021-04-05 00:00:00,1154.37,4360,5557,6414854.62,3694,1863,2614120.53,3800734.08,2875,1802,-40.25,-326,-816,-1132799.31,-707,-109,-72010.41,-1060788.89,-283,-72
2021-04-06 00:00:00,1114.12,4034,4741,5282055.31,2987,1754,2542110.12,2739945.19,2592,1730,-597.16,832,3698,-919418.82,3687,11,-300606.64,-618812.18,847,76
2021-04-07 00:00:00,516.96,4866,8439,4362636.49,6674,1765,2241503.48,2121133.01,3439,1806,1703.85,-199,-2221,9446344.86,-2427,206,990967.95,8455376.9,-351,128
2021-04-08 00:00:00,2220.81,4667,6218,13808981.35,4247,1971,3232471.43,10576509.91,3088,1934,-489.08,-36,-108,-3228084.75,-156,48,1160666.31,-4388751.05,-72,49
2021-04-09 00:00:00,1731.73,4631,6110,10580896.6,4091,2019,4393137.74,6187758.86,3016,1983,-606.23,248,649,-2973663.38,677,-28,-979208.81,-1994454.57,256,73
2021-04-10 00:00:00,1125.5,4879,6759,7607233.22,4768,1991,3413928.93,4193304.29,3272,2056,2420.13,145,389,17736942.37,151,238,31042.26,17705900.11,68,63
2021-04-11 00:00:00,3545.63,5024,7148,25344175.59,4919,2229,3444971.19,21899204.4,3340,2119,-2126.08,-676,-1739,-17665819.97,-1347,-392,-1274661.99,-16391157.98,-476,-302
2021-04-12 00:00:00,1419.55,4348,5409,7678355.62,3572,1837,2170309.2,5508046.42,2864,1817,201.95,-73,37,1152325.85,-208,245,-157377.53,1309703.37,-108,40
2021-04-13 00:00:00,1621.5,4275,5446,8830681.47,3364,2082,2012931.67,6817749.79,2756,1857,379.58,197,1888,5845275.8,2460,-572,7797523.64,-1952247.83,416,-300
2021-04-14 00:00:00,2001.08,4472,7334,14675957.27,5824,1510,9810455.31,4865501.96,3172,1557,-15.9,-712,-2168,-4420522.03,-2174,6,-4677649.49,257127.46,-657,-94
2021-04-15 00:00:00,1985.18,3760,5166,10255435.24,3650,1516,5132805.82,5122629.42,2515,1463,391.23,408,231,2570045.66,-169,400,2654386.05,-84340.39,338,222
2021-04-16 00:00:00,2376.41,4168,5397,12825480.9,3481,1916,7787191.87,5038289.03,2853,1685,-1072.58,-305,338,-5348009.62,633,-295,-4423187.78,-924821.84,-229,-204
2021-04-17 00:00:00,1303.83,3863,5735,7477471.28,4114,1621,3364004.09,4113467.19,2624,1481,-100.97,-292,-769,-1504068.5,-635,-134,-1288940.56,-215127.94,-244,-15
2021-04-18 00:00:00,1202.86,3571,4966,5973402.78,3479,1487,2075063.53,3898339.25,2380,1466,542.95,-730,-1176,643228.03,-846,-330,198705.2,444522.83,-529,-304
2021-04-19 00:00:00,1745.81,2841,3790,6616630.81,2633,1157,2273768.73,4342862.08,1851,1162,276.36,-709,-1024,-1023305.37,-447,-577,-122624.07,-900681.3,-329,-493
2021-04-20 00:00:00,2022.17,2132,2766,5593325.44,2186,580,2151144.66,3442180.78,1522,669,-480.26,1376,1038,272097.48,171,867,549800.23,-277702.75,757,805
2021-04-21 00:00:00,1541.91,3508,3804,5865422.92,2357,1447,2700944.89,3164478.03,2279,1474,-409.84,300,1528,170778.46,1582,-54,-257696.41,428474.87,344,-30
2021-04-22 00:00:00,1132.07,3808,5332,6036201.38,3939,1393,2443248.48,3592952.9,2623,1444,-136.21,505,581,-147682.65,26,555,59470.71,-207153.35,435,280
2021-04-23 00:00:00,995.86,4313,5913,5888518.73,3965,1948,2502719.19,3385799.55,3058,1724,-172.13,-368,-540,-1462597.92,-29,-511,-854032.77,-608565.15,-444,-122
2021-04-24 00:00:00,823.73,3945,5373,4425920.81,3936,1437,1648686.42,2777234.4,2614,1602,-258.89,415,418,-1154940.77,116,302,-550145.14,-604795.65,365,66
2021-04-25 00:00:00,564.84,4360,5791,3270980.04,4052,1739,1098541.28,2172438.75,2979,1668,274.51,-532,74,1651816.43,330,-256,611820.17,1039996.28,-289,-274
2021-04-26 00:00:00,839.35,3828,5865,4922796.47,4382,1483,1710361.45,3212435.03,2690,1394,470.56,447,1638,4905447.15,1512,126,1489581.99,3415865.15,244,202
