,DateTime,Average USD,Active market wallets,Number of sales,Sales USD,Primary Sales,Secondary sales,Primary sales USD,Secondary sales USD,Unique buyers,Unique sellers
467,2018-10-03 00:00:00,41.62,815,3768.0,156822.62,3106.0,662.0,18473.93,138348.7,538,414
468,2018-10-04 00:00:00,28.05,793,4260.0,119477.94,3622.0,638.0,24462.01,95015.92,530,390
469,2018-10-05 00:00:00,15.37,894,7338.0,112784.22,6335.0,1003.0,31255.39,81528.83,561,501
470,2018-10-06 00:00:00,16.84,832,4429.0,74562.88,3713.0,716.0,20228.86,54334.02,599,398
471,2018-10-07 00:00:00,18.74,835,4443.0,83273.57,3559.0,884.0,19204.56,64069.02,576,430
472,2018-10-08 00:00:00,14.48,847,4215.0,61012.91,3353.0,862.0,14761.41,46251.51,554,437
473,2018-10-09 00:00:00,20.35,838,3674.0,74761.82,2901.0,773.0,17231.22,57530.59,582,394
474,2018-10-10 00:00:00,22.12,918,4290.0,94893.11,3426.0,864.0,28041.71,66851.4,639,423
475,2018-10-11 00:00:00,23.07,973,6261.0,144445.78,5463.0,798.0,39136.95,105308.83,658,468
476,2018-10-12 00:00:00,37.71,950,4659.0,175673.57,3940.0,719.0,45731.63,129941.94,661,454
477,2018-10-13 00:00:00,33.39,901,3948.0,131840.31,3197.0,751.0,38868.92,92971.39,602,441
478,2018-10-14 00:00:00,21.73,809,3300.0,71707.36,2676.0,624.0,20391.31,51316.05,565,375
479,2018-10-15 00:00:00,31.09,810,3085.0,95913.81,2525.0,560.0,39592.18,56321.63,567,366
480,2018-10-16 00:00:00,15.81,874,3336.0,52748.85,2545.0,791.0,20296.88,32451.97,582,456
481,2018-10-17 00:00:00,15.88,855,5478.0,87001.5,4578.0,900.0,35360.9,51640.6,537,456
482,2018-10-18 00:00:00,28.0,787,3450.0,96608.84,2707.0,743.0,27843.2,68765.64,518,398
483,2018-10-19 00:00:00,10.08,966,7969.0,80351.65,6706.0,1263.0,52272.66,28078.99,561,562
484,2018-10-20 00:00:00,11.06,808,4621.0,51126.12,3822.0,799.0,22485.07,28641.05,513,429
485,2018-10-21 00:00:00,8.96,785,5459.0,48900.38,4776.0,683.0,30107.69,18792.69,540,382
486,2018-10-22 00:00:00,44.93,731,4195.0,188476.6,3648.0,547.0,112765.57,75711.03,505,343
487,2018-10-23 00:00:00,18.81,903,5166.0,97175.92,4387.0,779.0,42560.01,54615.91,594,459
488,2018-10-24 00:00:00,22.08,841,4212.0,93004.51,3265.0,947.0,22237.61,70766.9,531,454
489,2018-10-25 00:00:00,17.4,848,3525.0,61318.64,2817.0,708.0,36121.98,25196.66,554,419
490,2018-10-26 00:00:00,11.99,804,4508.0,54046.47,3854.0,654.0,36319.52,17726.96,541,378
491,2018-10-27 00:00:00,10.91,828,5350.0,58350.19,4561.0,789.0,21443.32,36906.87,556,417
492,2018-10-28 00:00:00,14.54,808,4256.0,61873.52,3446.0,810.0,39458.79,22414.73,554,392
493,2018-10-29 00:00:00,14.57,820,4236.0,61703.39,3524.0,712.0,31384.94,30318.45,566,389
494,2018-10-30 00:00:00,35.21,832,3756.0,132255.64,3042.0,714.0,62155.56,70100.08,576,393
495,2018-10-31 00:00:00,11.28,849,3691.0,41644.82,2920.0,771.0,20677.64,20967.18,572,419
496,2018-11-01 00:00:00,27.95,933,3895.0,108860.2,2956.0,939.0,40227.57,68632.63,642,444
497,2018-11-02 00:00:00,32.48,908,3786.0,122969.92,2913.0,873.0,71062.1,51907.82,622,428
498,2018-11-03 00:00:00,10.54,773,4554.0,48018.46,3774.0,780.0,20723.05,27295.41,535,367
499,2018-11-04 00:00:00,12.67,865,4491.0,56912.69,3621.0,870.0,21630.69,35282.0,561,453
500,2018-11-05 00:00:00,64.13,875,4326.0,277425.75,3452.0,874.0,237774.87,39650.88,559,466
501,2018-11-06 00:00:00,27.7,844,3634.0,100671.18,2846.0,788.0,30272.4,70398.77,584,408
502,2018-11-07 00:00:00,24.14,828,5216.0,125927.39,4605.0,611.0,62977.91,62949.48,584,365
503,2018-11-08 00:00:00,33.26,900,3654.0,121546.15,2825.0,829.0,52551.84,68994.31,607,431
504,2018-11-09 00:00:00,22.43,914,3447.0,77313.44,2677.0,770.0,29453.72,47859.73,582,480
505,2018-11-10 00:00:00,15.99,828,4024.0,64334.29,3357.0,667.0,26451.58,37882.7,547,413
506,2018-11-11 00:00:00,57.39,800,3996.0,229312.47,3403.0,593.0,190078.09,39234.38,570,359
507,2018-11-12 00:00:00,23.57,873,3912.0,92202.75,3224.0,688.0,59848.15,32354.59,603,397
508,2018-11-13 00:00:00,28.6,978,5214.0,149130.72,4294.0,920.0,55072.4,94058.33,676,451
509,2018-11-14 00:00:00,26.81,939,5302.0,142126.66,4329.0,973.0,50022.18,92104.47,630,468
510,2018-11-15 00:00:00,12.37,957,10235.0,126557.97,9069.0,1166.0,72171.75,54386.22,624,498
511,2018-11-16 00:00:00,14.34,919,6394.0,91658.7,5429.0,965.0,45249.33,46409.36,589,499
512,2018-11-17 00:00:00,8.11,861,4801.0,38937.05,4050.0,751.0,15211.62,23725.43,547,470
513,2018-11-18 00:00:00,12.76,831,4537.0,57880.13,3783.0,754.0,20559.34,37320.79,523,456
514,2018-11-19 00:00:00,27.99,790,3934.0,110098.14,3319.0,615.0,63458.92,46639.22,526,395
515,2018-11-20 00:00:00,19.58,821,4021.0,78741.24,3326.0,695.0,56544.16,22197.08,529,436
516,2018-11-21 00:00:00,6.56,887,6145.0,40302.9,5283.0,862.0,17235.87,23067.03,579,464
517,2018-11-22 00:00:00,8.35,889,6607.0,55182.4,5628.0,979.0,24068.09,31114.31,594,458
518,2018-11-23 00:00:00,16.35,829,4507.0,73669.01,3730.0,777.0,38401.62,35267.39,537,431
519,2018-11-24 00:00:00,10.15,861,4526.0,45921.94,3756.0,770.0,18597.52,27324.42,555,447
520,2018-11-25 00:00:00,5.79,761,5113.0,29626.97,4436.0,677.0,21729.36,7897.61,505,379
521,2018-11-26 00:00:00,7.74,941,5725.0,44322.19,4742.0,983.0,24620.1,19702.09,570,527
522,2018-11-27 00:00:00,8.03,892,6169.0,49564.01,5218.0,951.0,22852.76,26711.26,560,486
523,2018-11-28 00:00:00,9.34,885,5115.0,47789.9,4208.0,907.0,32435.03,15354.87,582,446
524,2018-11-29 00:00:00,21.77,852,4431.0,96461.53,3745.0,686.0,73715.01,22746.51,579,408
525,2018-11-30 00:00:00,17.09,976,5920.0,101154.94,5150.0,770.0,80719.4,20435.54,693,425
526,2018-12-01 00:00:00,5.65,955,10711.0,60527.32,9495.0,1216.0,31259.02,29268.3,622,493
527,2018-12-02 00:00:00,7.27,880,7508.0,54617.29,6711.0,797.0,28242.49,26374.8,574,455
528,2018-12-03 00:00:00,5.29,866,7094.0,37493.78,6254.0,840.0,24618.85,12874.93,574,433
529,2018-12-04 00:00:00,6.94,855,6366.0,44192.96,5428.0,938.0,21938.8,22254.16,557,439
530,2018-12-05 00:00:00,4.06,2652,13552.0,55041.12,4685.0,8867.0,21940.5,33100.62,612,2265
531,2018-12-06 00:00:00,6.02,916,5511.0,33172.03,4507.0,1004.0,16136.66,17035.37,599,467
532,2018-12-07 00:00:00,5.0,959,6347.0,31740.9,4279.0,2068.0,18087.39,13653.51,577,546
533,2018-12-08 00:00:00,16.4,1088,4413.0,72353.54,2736.0,1677.0,25987.32,46366.22,582,681
534,2018-12-09 00:00:00,9.93,896,4385.0,43542.13,3339.0,1046.0,19058.52,24483.61,545,505
535,2018-12-10 00:00:00,10.26,858,3090.0,31709.93,2092.0,998.0,15854.94,15854.99,509,485
536,2018-12-11 00:00:00,53.25,797,3468.0,184655.46,2604.0,864.0,127722.67,56932.79,515,407
537,2018-12-12 00:00:00,227.31,802,3861.0,877650.89,2964.0,897.0,850695.97,26954.92,528,422
538,2018-12-13 00:00:00,8.34,861,5441.0,45389.88,4533.0,908.0,22504.88,22885.0,537,455
539,2018-12-14 00:00:00,38.86,858,4729.0,183749.83,3800.0,929.0,159155.16,24594.67,527,482
540,2018-12-15 00:00:00,18.93,925,6231.0,117979.45,5109.0,1122.0,88881.43,29098.02,569,506
541,2018-12-16 00:00:00,31.92,954,6051.0,193151.42,5124.0,927.0,174077.27,19074.15,608,505
