,Date,Average USD,Active market wallets,Number of sales,Sales USD,Primary Sales,Secondary sales,Primary sales USD,Secondary sales USD,Unique buyers,Unique sellers,ΔAverage USD,ΔActive market wallets,ΔNumber of sales,ΔSales USD,ΔPrimary Sales,ΔSecondary sales,ΔPrimary sales USD,ΔSecondary sales USD,ΔUnique buyers,ΔUnique sellers,ETH_Open,BTC_Open,Nasdaq_Open,USD_Open,Oil_Open,Gold_Open,SVI_NFT,SVI_metaverse,Year_Month,time_2017-06,time_2017-07,time_2017-08,time_2017-09,time_2017-10,time_2017-11,time_2017-12,time_2018-01,time_2018-02,time_2018-03,time_2018-04,time_2018-05,time_2018-06,time_2018-07,time_2018-08,time_2018-09,time_2018-10,time_2018-11,time_2018-12,time_2019-01,time_2019-02,time_2019-03,time_2019-04,time_2019-05,time_2019-06,time_2019-07,time_2019-08,time_2019-09,time_2019-10,time_2019-11,time_2019-12,time_2020-01,time_2020-02,time_2020-03,time_2020-04,time_2020-05,time_2020-06,time_2020-07,time_2020-08,time_2020-09,time_2020-10,time_2020-11,time_2020-12,time_2021-01,time_2021-02,time_2021-03,time_2021-04,time_2021-05,time_2021-06,time_2021-07,time_2021-08,time_2021-09,time_2021-10,time_2021-11,time_2021-12,time_2022-01,time_2022-02,time_2022-03,time_2022-04,time_2022-05,time_2022-06,time_2022-07,time_2022-08,time_2022-09,time_2022-10,time_2022-11,SVI_OpenSea Shared Storefront,avg_price,LOG_avg_price
1689,2022-02-06,920.5,68193.0,99783.0,91849926.23,36763.0,63020.0,11413336.49,80436589.74,45216.0,34423.0,894.11,19707.0,19477.0,124560843.4,-723.0,20200.0,83201641.56,41359201.8,16573.0,9749.0,539.9,8725.3,6683.19,89.69,64.28,1335.5,172.0,,2022-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1e-05,-11.512925464970229
1690,2022-02-07,1814.61,87900.0,119260.0,216410769.59,36040.0,83220.0,94614978.05,121795791.54,61789.0,44172.0,-914.95,2682.0,-6798.0,-115233019.8,-13202.0,6404.0,-81067892.62,-34165127.18,-2949.0,6211.0,559.9,8903.7,6763.94,89.65,65.5,1338.0,92.0,,2022-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.001,-6.907755278982137
1691,2022-02-08,899.66,90582.0,112462.0,101177749.79,22838.0,89624.0,13547085.43,87630664.36,58840.0,50383.0,54.4,2826.0,6222.0,12053508.59,1763.0,4459.0,2707715.31,9345793.28,2926.0,1286.0,557.09,8912.4,6863.29,90.41,63.72,1310.6,166.0,,2022-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.001,-6.907755278982137
1692,2022-02-09,954.06,93408.0,118684.0,113231258.38,24601.0,94083.0,16254800.74,96976457.64,61766.0,51669.0,41.03,1866.0,-2616.0,2266841.32,-5729.0,3113.0,3281953.47,-1015112.15,-1318.0,2295.0,555.75,8614.1,6871.09,89.88,62.1,1316.5,156.0,,2022-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.002,-6.214608098422191
1693,2022-02-10,995.09,95274.0,116068.0,115498099.7,18872.0,97196.0,19536754.21,95961345.49,60448.0,53964.0,127.39,-10378.0,-15352.0,-2446809.76,-2965.0,-12387.0,-9051017.19,6604207.43,-7580.0,-5265.0,536.72,8200.9,6945.97,90.2,62.23,1312.9,220.0,,2022-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.000260759943967365,-8.251910328789977
1694,2022-02-11,1122.48,84896.0,100716.0,113051289.94,15907.0,84809.0,10485737.02,102565552.92,52868.0,48699.0,1215.42,-5542.0,889.0,124490797.6,16939.0,-16050.0,7358618.95,117132178.6,2175.0,-8172.0,549.96,7873.2,,,,,195.0,,2022-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.001,-6.907755278982137
1695,2022-02-12,2337.9,79354.0,101605.0,237542087.49,32846.0,68759.0,17844355.97,219697731.52,55043.0,40527.0,-169.59,-7688.0,-10924.0,-40917788.41,-10185.0,-739.0,-6211319.59,-34706468.82,-7935.0,-1317.0,600.48,8198.0,,,,,35.0,,2022-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0035,-5.654992310486769
1696,2022-02-13,2168.31,71666.0,90681.0,196624299.08,22661.0,68020.0,11633036.38,184991262.7,47108.0,39210.0,-1074.83,-7913.0,-14730.0,-113573417.4,-4986.0,-9744.0,-2113737.3,-111459680.1,-5688.0,-4257.0,610.36,8264.3,7058.12,90.14,61.19,1316.8,88.0,,2022-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,199.0,0.0035,-5.654992310486769
1697,2022-02-14,1093.48,63753.0,75951.0,83050881.69,17675.0,58276.0,9519299.08,73531582.61,41420.0,34953.0,115.16,1569.0,-1399.0,7055431.48,-5542.0,4143.0,-3269535.93,10324967.4,-602.0,1920.0,612.08,8210.2,7050.66,89.75,60.95,1324.7,161.0,,2022-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46.0,0.0035,-5.654992310486769
1698,2022-02-15,1208.64,65322.0,74552.0,90106313.17,12133.0,62419.0,6249763.15,83856550.01,40818.0,36873.0,15.8,-5393.0,-7311.0,-7773640.08,-99.0,-7212.0,538136.92,-8311776.99,-3786.0,-3138.0,689.67,9154.9,7077.85,89.7,60.87,1326.7,262.0,,2022-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,133.0,0.001,-6.907755278982137
1699,2022-02-16,1224.44,59929.0,67241.0,82332673.09,12034.0,55207.0,6787900.07,75544773.02,37032.0,33735.0,-291.46,429.0,5553.0,-14417455.84,5198.0,355.0,-626165.52,-13791290.32,973.0,-936.0,697.06,9138.7,7172.25,89.91,61.37,1323.3,248.0,,2022-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,120.0,0.0038,-5.572754212249797
1700,2022-02-17,932.98,60358.0,72794.0,67915217.25,17232.0,55562.0,6161734.55,61753482.7,38005.0,32799.0,102.81,-1501.0,-6811.0,429429.41,-7668.0,857.0,-1119289.72,1548719.13,-1921.0,77.0,720.12,9535.8,7122.47,90.11,62.1,1324.1,407.0,,2022-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,158.0,0.0003188,-8.050946611048214
1701,2022-02-18,1035.79,58857.0,65983.0,68344646.66,9564.0,56419.0,5042444.83,63302201.83,36084.0,32876.0,-293.46,2869.0,10627.0,-11474615.11,7683.0,2944.0,2051745.49,-13526360.61,3094.0,1353.0,682.77,8732.2,,,,,445.0,,2022-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89.0,0.0039,-5.546778725846536
1702,2022-02-19,742.33,61726.0,76610.0,56870031.55,17247.0,59363.0,7094190.32,49775841.22,39178.0,34229.0,139.42,-4591.0,-2528.0,8452040.28,4326.0,-6854.0,4963775.01,3488265.28,-1096.0,-4003.0,725.7,9216.2,,,,,573.0,,2022-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,145.0,0.00425,-5.4608362960458114
1703,2022-02-20,881.75,57135.0,74082.0,65322071.83,21573.0,52509.0,12057965.33,53264106.5,38082.0,30226.0,105.1,13394.0,12904.0,20520489.98,2303.0,10601.0,-1833692.05,22354182.02,10752.0,6760.0,698.91,9301.9,7014.84,90.2,60.27,1322.7,147.0,,2022-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0,0.0001,-9.210340371976182
1704,2022-02-21,986.85,70529.0,86986.0,85842561.81,23876.0,63110.0,10224273.28,75618288.52,48834.0,36986.0,-85.8,615.0,4166.0,-3710209.93,12059.0,-7893.0,3454206.87,-7164416.79,3050.0,-3856.0,750.09,9910.7,6955.85,89.59,61.33,1326.2,53.0,,2022-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.0,0.0001,-9.210340371976182
1705,2022-02-22,901.05,71144.0,91152.0,82132351.88,35935.0,55217.0,13678480.15,68453871.73,51884.0,33130.0,121.25,4311.0,10856.0,22150161.17,70.0,10786.0,1284250.18,20865910.99,3082.0,3030.0,814.56,10779.0,6855.57,89.51,62.3,1339.5,165.0,,2022-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,315.0,0.00037,-7.902007552326004
1706,2022-02-23,1022.3,75455.0,102008.0,104282513.05,36005.0,66003.0,14962730.33,89319782.72,54966.0,36160.0,343.61,-18313.0,-37171.0,-15720789.15,-24605.0,-12566.0,-8940665.83,-6780123.32,-18837.0,-5596.0,850.0,11314.2,6919.79,89.96,62.58,1321.0,263.0,,2022-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,199.0,0.003,-5.809142990314028
1707,2022-02-24,1365.91,57142.0,64837.0,88561723.9,11400.0,53437.0,6022064.5,82539659.4,36129.0,30564.0,-161.46,1880.0,6130.0,-3085793.18,5202.0,928.0,634326.51,-3720119.69,1740.0,1773.0,865.53,11415.7,6777.63,89.83,61.55,1324.9,28.0,,2022-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,250.0,0.004,-5.521460917862246
1708,2022-02-25,1204.45,59022.0,70967.0,85475930.72,16602.0,54365.0,6656391.01,78819539.71,37869.0,32337.0,-239.03,1792.0,4326.0,-12786268.73,5737.0,-1411.0,3875609.92,-16661878.65,3865.0,-766.0,855.91,11402.8,,,,,141.0,,2022-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85.0,0.0008150000000000001,-7.112322444723412
1709,2022-02-26,965.42,60814.0,75293.0,72689661.99,22339.0,52954.0,10532000.93,62157661.06,41734.0,31571.0,263.84,-6693.0,-14692.0,1804942.03,-10904.0,-3788.0,-6211940.64,8016882.68,-7164.0,-2388.0,855.46,10822.5,,,,,218.0,,2022-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206.0,0.00082,-7.106206217705975
1710,2022-02-27,1229.26,54121.0,60601.0,74494604.02,11435.0,49166.0,4320060.29,70174543.74,34570.0,29183.0,-462.05,-2398.0,10431.0,-19997842.62,12564.0,-2133.0,2289999.43,-22287842.07,-722.0,-1362.0,870.51,10904.5,6661.91,90.25,61.34,1318.0,11.0,,2022-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66.0,0.00088,-7.035588650492022
1711,2022-02-28,767.21,51723.0,71032.0,54496761.4,23999.0,47033.0,6610059.72,47886701.67,33848.0,27821.0,-74.84,750.0,-6989.0,-10152232.44,-6658.0,-331.0,-1806451.75,-8345780.68,751.0,-111.0,852.44,10335.1,6862.94,90.67,61.55,1319.3,,,2022-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.001,-6.907755278982137
1712,2022-03-01,692.37,52473.0,64043.0,44344528.96,17341.0,46702.0,4803607.97,39540920.99,34599.0,27710.0,155.57,3311.0,4696.0,13943145.0,3189.0,1507.0,2518609.04,11424535.96,3945.0,1034.0,871.58,10584.4,6945.2,90.41,62.79,1318.9,,,2022-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0009,-7.013115794639964
1713,2022-03-02,847.94,55784.0,68739.0,58287673.96,20530.0,48209.0,7322217.01,50965456.95,38544.0,28744.0,39.22,-4612.0,-7914.0,-4324608.74,-8408.0,494.0,189524.1,-4514132.85,-5872.0,-1672.0,867.06,10287.8,6984.83,89.8,64.06,1331.7,,,2022-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.001,-6.907755278982137
1714,2022-03-03,887.16,51172.0,60825.0,53963065.22,12122.0,48703.0,7511741.11,46451324.1,32672.0,27072.0,73.43,3061.0,5171.0,9433729.8,6748.0,-1577.0,4340783.48,5092946.33,3927.0,896.0,841.28,9590.9,6933.82,89.88,63.6,1330.4,,,2022-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.001,-6.907755278982137
1715,2022-03-04,960.59,54233.0,65996.0,63396795.02,18870.0,47126.0,11852524.59,51544270.43,36599.0,27968.0,-200.85,-2356.0,3378.0,-10686972.98,3140.0,238.0,-4610541.76,-6076431.22,-1841.0,-1182.0,834.1,9703.1,,,,,,,2022-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.001,-6.907755278982137
1716,2022-03-05,759.74,51877.0,69374.0,52709822.04,22010.0,47364.0,7241982.83,45467839.21,34758.0,26786.0,-29.8,-7928.0,-20232.0,-16838984.76,-13922.0,-6310.0,-4170234.94,-12668749.82,-7626.0,-2722.0,854.99,10163.8,,,,,,,2022-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.00135,-6.607650686531799
1717,2022-03-06,729.94,43949.0,49142.0,35870837.28,8088.0,41054.0,3071747.89,32799089.39,27132.0,24064.0,105.44,1794.0,1967.0,6825211.91,134.0,1833.0,544719.62,6280492.28,1343.0,1207.0,803.56,9840.6,6816.43,89.78,62.6,1333.7,,,2022-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,190.0,0.002,-6.214608098422191
1718,2022-03-07,835.38,45743.0,51109.0,42696049.19,8222.0,42887.0,3616467.51,39079581.67,28475.0,25271.0,200.62,-4597.0,-5908.0,4133234.93,73.0,-5981.0,-317315.19,4450550.13,-3607.0,-2301.0,838.97,10470.1,6793.08,90.16,61.34,1326.2,,,2022-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,124.0,0.0038,-5.572754212249797
1719,2022-03-08,1036.0,41146.0,45201.0,46829284.12,8295.0,36906.0,3299152.32,43530131.8,24868.0,22970.0,-203.18,2848.0,4537.0,-5405648.25,560.0,3977.0,68342.55,-5473990.8,2182.0,1596.0,884.94,11240.9,6808.6,89.71,61.63,1331.2,,,2022-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167.0,0.0014,-6.571283042360924
1720,2022-03-09,832.82,43994.0,49738.0,41423635.87,8855.0,40883.0,3367494.87,38056141.0,27050.0,24566.0,54.31,-3185.0,-3955.0,-808002.17,-2171.0,-1784.0,-191917.74,-616084.42,-2596.0,-1665.0,940.04,11169.7,6742.15,89.24,62.5,1348.9,,,2022-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,68.0,0.0068,-4.990832666800076
1721,2022-03-10,887.13,40809.0,45783.0,40615633.7,6684.0,39099.0,3175577.13,37440056.58,24454.0,22901.0,470.94,353.0,-415.0,20997444.11,227.0,-642.0,3145804.23,17851639.87,268.0,494.0,913.09,10396.6,,88.57,,,,,2022-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,212.0,0.0015,-6.502290170873972
1722,2022-03-11,1358.07,41162.0,45368.0,61613077.81,6911.0,38457.0,6321381.36,55291696.45,24722.0,23395.0,23.75,-1360.0,-1882.0,-1523055.75,1003.0,-2885.0,-2572194.46,1049138.72,-558.0,-1444.0,971.57,11073.7,,,,,,,2022-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167.0,0.0025,-5.991464547107982
1723,2022-03-12,1381.82,39802.0,43486.0,60090022.06,7914.0,35572.0,3749186.9,56340835.17,24164.0,21951.0,-299.99,-262.0,4471.0,-8207573.59,2175.0,2296.0,-642552.42,-7565021.18,73.0,89.0,937.35,10177.3,,,,,,,2022-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,322.0,0.005,-5.298317366548036
1724,2022-03-13,1081.83,39540.0,47957.0,51882448.47,10089.0,37868.0,3106634.48,48775813.99,24237.0,22040.0,-180.1,-1459.0,-6747.0,-14721962.19,-3727.0,-3020.0,-198508.95,-14523453.24,-1474.0,-602.0,927.34,10031.3,6778.28,88.57,61.63,1350.2,,0.0,2022-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,399.0,0.005,-5.298317366548036
1725,2022-03-14,901.73,38081.0,41210.0,37160486.28,6362.0,34848.0,2908125.53,34252360.75,22763.0,21438.0,41.59,3729.0,5594.0,6991820.92,1977.0,3617.0,246538.65,6745282.28,2928.0,1779.0,919.53,9475.6,6734.34,88.96,60.71,1353.0,,439.0,2022-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55.0,0.004,-5.521460917862246
1726,2022-03-15,943.32,41810.0,46804.0,44152307.2,8339.0,38465.0,3154664.18,40997643.03,25691.0,23217.0,661.55,-4539.0,-6273.0,20896324.49,-2709.0,-3564.0,1108327.08,19787997.41,-2900.0,-2868.0,841.38,8542.6,6523.26,89.69,58.98,1331.9,,129.0,2022-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,122.0,0.005,-5.298317366548036
1727,2022-03-16,1604.87,37271.0,40531.0,65048631.69,5630.0,34901.0,4262991.26,60785640.44,22791.0,20349.0,1290.73,950.0,2787.0,60382817.49,2970.0,-183.0,4590342.83,55792474.64,1342.0,101.0,865.72,8906.2,6482.77,90.09,59.35,1325.0,,388.0,2022-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89.0,0.008,-4.8283137373023015
1728,2022-03-17,2895.6,38221.0,43318.0,125431449.18,8600.0,34718.0,8853334.09,116578115.08,24133.0,20450.0,-343.05,-1192.0,-3963.0,-24973273.49,-2405.0,-1558.0,-1497948.76,-23475324.72,-1710.0,-447.0,811.01,8083.6,6477.04,90.33,59.12,1317.1,,271.0,2022-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85.0,0.0065,-5.035953102080546
1729,2022-03-18,2552.55,37029.0,39355.0,100458175.69,6195.0,33160.0,7355385.33,93102790.36,22423.0,20003.0,51.37,-1243.0,-865.0,-230541.16,625.0,-1490.0,-731755.46,501214.3,-1132.0,-404.0,851.44,8559.7,,,,,,156.0,2022-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,205.0,0.0045,-5.403677882205863
1730,2022-03-19,2603.92,35786.0,38490.0,100227634.53,6820.0,31670.0,6623629.87,93604004.66,21291.0,19599.0,-929.74,852.0,3267.0,-30319024.8,1256.0,2011.0,-2192426.79,-28126598.01,968.0,820.0,877.88,8697.3,,,,,,42.0,2022-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,123.0,0.0,-inf
1731,2022-03-20,1674.18,36638.0,41757.0,69908609.73,8076.0,33681.0,4431203.08,65477406.65,22259.0,20419.0,-171.74,-1360.0,-1167.0,-8923141.6,-233.0,-934.0,2835306.31,-11758447.91,-915.0,-996.0,805.15,8163.6,6395.16,90.25,60.43,1321.0,,65.0,2022-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.005,-5.298317366548036
1732,2022-03-21,1502.44,35278.0,40590.0,60985468.13,7843.0,32747.0,7266509.39,53718958.74,21344.0,19423.0,-256.65,-550.0,-498.0,-11036915.96,576.0,-1074.0,-2586979.7,-8449936.26,-734.0,-759.0,752.75,7595.1,6595.81,90.27,61.7,1320.7,,,2022-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.004,-5.521460917862246
